Virus Strain Name	Accession ID	Data Source	Related ID	Lineage	Nuc.Completeness	Sequence Length	Sequence Quality	Quality Assessment	Host	Sample Collection Date	Location	Originating Lab	Submission Date	Submitting Lab	Create Time	Last Update Time
hCoV-19/India/CT-ILS-GS20522/2023	EPI_ISL_17730192	GISAID	 	XBB.1.16	Complete	29876	Low	119/0/NA/NA/NA	Homo sapiens	2023-04-13	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20760/2023	EPI_ISL_17730229	GISAID	 	XBB.1.16	Partial	29809	Low	791/0/NA/NA/NA	Homo sapiens	2023-04-20	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20729/2023	EPI_ISL_17730216	GISAID	 	Unassigned	Partial	29498	Low	10594/0/NA/NA/NA	Homo sapiens	2023-04-18	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20730/2023	EPI_ISL_17730217	GISAID	 	XBB.1.16.1	Complete	29864	Low	6546/0/NA/NA/NA	Homo sapiens	2023-04-18	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20526/2023	EPI_ISL_17730196	GISAID	 	XBB.1.16	Complete	29848	Low	192/0/NA/NA/NA	Homo sapiens	2023-04-15	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20731/2023	EPI_ISL_17730218	GISAID	 	XBB.1.16	Partial	29800	Low	388/0/NA/NA/NA	Homo sapiens	2023-04-19	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20732/2023	EPI_ISL_17730219	GISAID	 	XBB.1.16	Partial	29797	Low	565/0/NA/NA/NA	Homo sapiens	2023-04-19	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20520/2023	EPI_ISL_17730190	GISAID	 	XBB.1.16	Complete	29807	Low	456/0/NA/NA/NA	Homo sapiens	2023-04-13	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20521/2023	EPI_ISL_17730191	GISAID	 	XBB.1.16	Complete	29827	Low	186/0/NA/NA/NA	Homo sapiens	2023-04-13	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20523/2023	EPI_ISL_17730193	GISAID	 	XBB.1.16	Complete	29850	Low	124/0/NA/NA/NA	Homo sapiens	2023-04-13	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20525/2023	EPI_ISL_17730195	GISAID	 	XBB.1.16	Complete	29852	Low	20/0/NA/NA/NA	Homo sapiens	2023-04-15	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20784/2023	EPI_ISL_17730230	GISAID	 	XBB.1.16	Complete	29875	Low	291/0/NA/NA/NA	Homo sapiens	2023-04-20	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20755/2023	EPI_ISL_17730226	GISAID	 	XBB.1.16	Complete	29861	Low	238/0/NA/NA/NA	Homo sapiens	2023-04-20	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20517/2023	EPI_ISL_17730187	GISAID	 	XBB.1.16	Complete	29896	Low	130/0/NA/NA/NA	Homo sapiens	2023-04-13	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20734/2023	EPI_ISL_17730220	GISAID	 	XBB.1.16	Complete	29787	Low	502/0/NA/NA/NA	Homo sapiens	2023-04-19	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20518/2023	EPI_ISL_17730188	GISAID	 	XBB.1.16	Complete	29876	Low	147/0/NA/NA/NA	Homo sapiens	2023-04-13	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20529/2023	EPI_ISL_17730199	GISAID	 	XBB.1.16	Complete	29897	Low	92/0/NA/NA/NA	Homo sapiens	2023-04-15	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20735/2023	EPI_ISL_17730221	GISAID	 	XBB.1.16	Partial	29508	Low	1784/0/NA/NA/NA	Homo sapiens	2023-04-19	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20758/2023	EPI_ISL_17730227	GISAID	 	XBB.1.16.1	Complete	29782	Low	2244/0/NA/NA/NA	Homo sapiens	2023-04-20	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20519/2023	EPI_ISL_17730189	GISAID	 	XBB.1.16	Complete	29819	Low	189/0/NA/NA/NA	Homo sapiens	2023-04-13	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20736/2023	EPI_ISL_17730222	GISAID	 	XBB.1.16	Partial	29878	Low	1048/0/NA/NA/NA	Homo sapiens	2023-04-19	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20831/2023	EPI_ISL_17730250	GISAID	 	XBB.1.16	Complete	29782	Low	1827/0/NA/NA/NA	Homo sapiens	2023-04-25	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20737/2023	EPI_ISL_17730223	GISAID	 	XBB.1.16	Complete	29828	Low	567/0/NA/NA/NA	Homo sapiens	2023-04-19	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20827/2023	EPI_ISL_17730246	GISAID	 	XBB.1.16	Complete	29820	Low	449/0/NA/NA/NA	Homo sapiens	2023-04-24	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20738/2023	EPI_ISL_17730224	GISAID	 	Unassigned	Partial	29828	Low	10438/0/NA/NA/NA	Homo sapiens	2023-04-19	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20753/2023	EPI_ISL_17730225	GISAID	 	Unassigned	Partial	29516	Low	8596/0/NA/NA/NA	Homo sapiens	2023-04-20	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20811/2023	EPI_ISL_17730233	GISAID	 	XBB.1.16	Complete	29868	Low	275/0/NA/NA/NA	Homo sapiens	2023-04-25	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20759/2023	EPI_ISL_17730228	GISAID	 	XBB.1.16	Complete	29809	Low	750/0/NA/NA/NA	Homo sapiens	2023-04-20	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20824/2023	EPI_ISL_17730244	GISAID	 	XBB.1.16	Complete	29864	Low	4059/0/NA/NA/NA	Homo sapiens	2023-04-21	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20818/2023	EPI_ISL_17730240	GISAID	 	XBB.1.16	Complete	29832	Low	277/0/NA/NA/NA	Homo sapiens	2023-04-25	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20528/2023	EPI_ISL_17730198	GISAID	 	XBB.1.16	Complete	29900	Low	73/0/NA/NA/NA	Homo sapiens	2023-04-15	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20819/2023	EPI_ISL_17730241	GISAID	 	XBB.1.16	Complete	29834	Low	69/0/NA/NA/NA	Homo sapiens	2023-04-22	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20817/2023	EPI_ISL_17730239	GISAID	 	XBB.1.16.1	Complete	29809	Low	1185/0/NA/NA/NA	Homo sapiens	2023-04-25	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20810/2023	EPI_ISL_17730232	GISAID	 	XBB.1.16	Complete	29852	Low	151/0/NA/NA/NA	Homo sapiens	2023-04-25	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20813/2023	EPI_ISL_17730235	GISAID	 	XBB.1.16	Complete	29898	Low	83/0/NA/NA/NA	Homo sapiens	2023-04-25	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20815/2023	EPI_ISL_17730237	GISAID	 	XBB.1.16	Complete	29844	Low	360/0/NA/NA/NA	Homo sapiens	2023-04-25	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20825/2023	EPI_ISL_17730245	GISAID	 	Unassigned	Partial	11191	Low	3818/0/NA/NA/NA	Homo sapiens	2023-04-24	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20829/2023	EPI_ISL_17730248	GISAID	 	XBB.1.16	Partial	29782	Low	3327/0/NA/NA/NA	Homo sapiens	2023-04-24	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20816/2023	EPI_ISL_17730238	GISAID	 	XBB.1.16	Partial	29558	Low	2594/0/NA/NA/NA	Homo sapiens	2023-04-25	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20830/2023	EPI_ISL_17730249	GISAID	 	XBB.1.16	Complete	29820	Low	327/0/NA/NA/NA	Homo sapiens	2023-04-24	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20484/2023	EPI_ISL_17730161	GISAID	 	XBB.1.16	Partial	29795	Low	5053/0/NA/NA/NA	Homo sapiens	2023-04-11	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20832/2023	EPI_ISL_17730251	GISAID	 	XBB.1.16	Complete	29824	Low	762/0/NA/NA/NA	Homo sapiens	2023-04-25	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20846/2023	EPI_ISL_17730262	GISAID	 	Unassigned	Partial	11214	High	0/0/NA/NA/NA	Homo sapiens	2023-04-26	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:58:10
hCoV-19/India/CT-ILS-GS20820/2023	EPI_ISL_17730242	GISAID	 	XBB.1.16	Complete	29831	Low	206/0/NA/NA/NA	Homo sapiens	2023-04-22	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20847/2023	EPI_ISL_17730263	GISAID	 	XBB.1.16	Complete	29879	Low	326/0/NA/NA/NA	Homo sapiens	2023-04-25	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20822/2023	EPI_ISL_17730243	GISAID	 	XBB.1.16	Complete	29831	Low	578/0/NA/NA/NA	Homo sapiens	2023-04-23	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20840/2023	EPI_ISL_17730257	GISAID	 	Unassigned	Partial	11216	High	0/0/NA/NA/NA	Homo sapiens	2023-04-25	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:58:10
hCoV-19/India/CT-ILS-GS20497/2023	EPI_ISL_17730170	GISAID	 	XBB.2.3	Complete	29852	Low	214/0/NA/NA/NA	Homo sapiens	2023-04-12	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20828/2023	EPI_ISL_17730247	GISAID	 	XBB.1.16	Complete	29812	Low	95/0/NA/NA/NA	Homo sapiens	2023-04-24	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20844/2023	EPI_ISL_17730260	GISAID	 	XBB.1.16	Complete	29809	Low	584/0/NA/NA/NA	Homo sapiens	2023-04-26	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20845/2023	EPI_ISL_17730261	GISAID	 	XBB.1.16	Complete	29810	Low	383/0/NA/NA/NA	Homo sapiens	2023-04-26	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS21044/2023	EPI_ISL_17730271	GISAID	 	Unassigned	Partial	29465	Low	12421/0/NA/NA/NA	Homo sapiens	2023-04-22	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20836/2023	EPI_ISL_17730253	GISAID	 	XBB.1.16	Complete	29889	Low	202/0/NA/NA/NA	Homo sapiens	2023-04-25	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20838/2023	EPI_ISL_17730255	GISAID	 	XBB.1.16	Complete	29830	Low	161/0/NA/NA/NA	Homo sapiens	2023-04-25	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20839/2023	EPI_ISL_17730256	GISAID	 	XBB.1.16	Complete	29861	Low	130/0/NA/NA/NA	Homo sapiens	2023-04-25	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20841/2023	EPI_ISL_17730258	GISAID	 	XBB.1.16	Complete	29830	Low	2917/0/NA/NA/NA	Homo sapiens	2023-04-26	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20843/2023	EPI_ISL_17730259	GISAID	 	Unassigned	Partial	11166	Low	52/0/NA/NA/NA	Homo sapiens	2023-04-26	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS21017/2023	EPI_ISL_17730270	GISAID	 	XBB.1.16	Complete	29892	Low	211/0/NA/NA/NA	Homo sapiens	2023-04-18	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20854/2023	EPI_ISL_17730266	GISAID	 	XBB.1.16	Complete	29810	Low	4441/0/NA/NA/NA	Homo sapiens	2023-04-26	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/OR-ILS-GS20372/2023	EPI_ISL_17730151	GISAID	 	XBB.1.16	Complete	29868	Low	737/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Odisha		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/OR-ILS-GS21065/2023	EPI_ISL_17730272	GISAID	 	XBB.1.16.1	Partial	29809	Low	1729/0/NA/NA/NA	Homo sapiens	2023-04-19	India / Odisha		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/OR-ILS-GS20419/2023	EPI_ISL_17730152	GISAID	 	XBB.1.16	Complete	29849	Low	5090/0/NA/NA/NA	Homo sapiens	2023-04-27	India / Odisha		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/OR-ILS-GS20420/2023	EPI_ISL_17730153	GISAID	 	XBB.1.16.1	Partial	29782	Low	1842/0/NA/NA/NA	Homo sapiens	2023-04-27	India / Odisha		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20850/2023	EPI_ISL_17730264	GISAID	 	XBB.1.16	Complete	29816	Low	155/0/NA/NA/NA	Homo sapiens	2023-04-24	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20853/2023	EPI_ISL_17730265	GISAID	 	XBB.1.16	Complete	29866	High	14/0/-/-/-	Homo sapiens	2023-04-26	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:58:10
hCoV-19/India/CT-ILS-GS20855/2023	EPI_ISL_17730267	GISAID	 	XBB.1.16	Complete	29777	Low	5616/0/NA/NA/NA	Homo sapiens	2023-04-27	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20856/2023	EPI_ISL_17730268	GISAID	 	XBB.1.16.1	Complete	29830	Low	399/0/NA/NA/NA	Homo sapiens	2023-04-27	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/OR-ILS-GS20424/2023	EPI_ISL_17730156	GISAID	 	XBB.1.16	Complete	29811	Low	1286/0/NA/NA/NA	Homo sapiens	2023-04-11	India / Odisha		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20929/2023	EPI_ISL_17730269	GISAID	 	XBB.1.16	Complete	29834	Low	195/0/NA/NA/NA	Homo sapiens	2023-04-24	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20476/2023	EPI_ISL_17730160	GISAID	 	XBB.1.16	Complete	29800	Low	592/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20485/2023	EPI_ISL_17730162	GISAID	 	XBB.1.16	Complete	29902	Low	40/0/NA/NA/NA	Homo sapiens	2023-04-11	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/OR-ILS-GS20422/2023	EPI_ISL_17730155	GISAID	 	XBB.1.16	Complete	29875	Low	406/0/NA/NA/NA	Homo sapiens	2023-04-09	India / Odisha		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20486/2023	EPI_ISL_17730163	GISAID	 	XBB.1.16	Complete	29862	High	11/0/-/-/-	Homo sapiens	2023-04-11	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:58:10
hCoV-19/India/CT-ILS-GS20487/2023	EPI_ISL_17730164	GISAID	 	XBB.1.16	Complete	29854	Low	21/0/NA/NA/NA	Homo sapiens	2023-04-11	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20504/2023	EPI_ISL_17730175	GISAID	 	XBB.1.16	Complete	29807	Low	238/0/NA/NA/NA	Homo sapiens	2023-04-11	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/OR-ILS-GS20421/2023	EPI_ISL_17730154	GISAID	 	XBB.1.16.1	Complete	29880	Low	259/0/NA/NA/NA	Homo sapiens	2023-04-08	India / Odisha		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/OR-ILS-GS20426/2023	EPI_ISL_17730158	GISAID	 	XBB.1.16	Complete	29876	Low	187/0/NA/NA/NA	Homo sapiens	2023-04-14	India / Odisha		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/OR-ILS-GS20425/2023	EPI_ISL_17730157	GISAID	 	XBB.1.16	Partial	29809	Low	990/0/NA/NA/NA	Homo sapiens	2023-04-14	India / Odisha		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20451/2023	EPI_ISL_17730159	GISAID	 	Unassigned	Partial	29809	Low	14139/0/NA/NA/NA	Homo sapiens	2023-04-06	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20499/2023	EPI_ISL_17730171	GISAID	 	XBB.1.16	Complete	29828	Low	1630/0/NA/NA/NA	Homo sapiens	2023-04-12	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20501/2023	EPI_ISL_17730173	GISAID	 	XBB.1.16	Complete	29884	High	11/0/-/-/-	Homo sapiens	2023-04-12	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:58:10
hCoV-19/India/CT-ILS-GS20503/2023	EPI_ISL_17730174	GISAID	 	XBB.1.16	Complete	29873	Low	373/0/NA/NA/NA	Homo sapiens	2023-04-11	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20488/2023	EPI_ISL_17730165	GISAID	 	XBB.1.16	Complete	29902	Low	124/0/NA/NA/NA	Homo sapiens	2023-04-11	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20491/2023	EPI_ISL_17730166	GISAID	 	XBB.1.16	Complete	29881	Low	184/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20530/2023	EPI_ISL_17730200	GISAID	 	XBB.1.16	Complete	29824	Low	254/0/NA/NA/NA	Homo sapiens	2023-04-16	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20493/2023	EPI_ISL_17730167	GISAID	 	Unassigned	Partial	11195	Low	3102/0/NA/NA/NA	Homo sapiens	2023-04-10	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20566/2023	EPI_ISL_17730201	GISAID	 	XBB.1.16	Complete	29896	Low	54/0/NA/NA/NA	Homo sapiens	2023-04-19	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20495/2023	EPI_ISL_17730168	GISAID	 	XBB.1.16	Complete	29882	Low	30/0/NA/NA/NA	Homo sapiens	2023-04-11	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20578/2023	EPI_ISL_17730202	GISAID	 	Unassigned	Partial	29782	Low	11001/0/NA/NA/NA	Homo sapiens	2023-04-19	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20496/2023	EPI_ISL_17730169	GISAID	 	XBB.1.16	Complete	29828	Low	218/0/NA/NA/NA	Homo sapiens	2023-04-12	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20603/2023	EPI_ISL_17730203	GISAID	 	XBB.1.16.1	Partial	29555	Low	4082/0/NA/NA/NA	Homo sapiens	2023-04-23	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20642/2023	EPI_ISL_17730204	GISAID	 	Unassigned	Partial	29820	Low	10846/0/NA/NA/NA	Homo sapiens	2023-04-26	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/CT-ILS-GS20644/2023	EPI_ISL_17730205	GISAID	 	Unassigned	Partial	29782	Low	10421/0/NA/NA/NA	Homo sapiens	2023-04-26	India / Chhattisgarh		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/OR-ILS-GS20668/2023	EPI_ISL_17730206	GISAID	 	Unassigned	Partial	29203	Low	10031/0/NA/NA/NA	Homo sapiens	2023-04-11	India / Odisha		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/OR-ILS-GS20672/2023	EPI_ISL_17730207	GISAID	 	XBB.1.16	Partial	29834	Low	3044/0/NA/NA/NA	Homo sapiens	2023-04-24	India / Odisha		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/OR-ILS-GS20674/2023	EPI_ISL_17730208	GISAID	 	XBB.1.16	Complete	29827	Low	258/0/NA/NA/NA	Homo sapiens	2023-04-26	India / Odisha		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/OR-ILS-GS20675/2023	EPI_ISL_17730209	GISAID	 	XBB.1.16	Complete	29850	Low	250/0/NA/NA/NA	Homo sapiens	2023-04-27	India / Odisha		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/MH_BJCOG_INSACOG_5815/2023	EPI_ISL_17731313	GISAID	 	XBB.1.16.1	Partial	28597	Low	3764/0/NA/NA/NA	Homo sapiens	2023-05-05	India / Maharashtra		2023-05-30		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/MH_BJCOG_INSACOG_5856/2023	EPI_ISL_17731314	GISAID	 	Unassigned	Partial	28587	Low	13348/0/NA/NA/NA	Homo sapiens	2023-05-18	India / Maharashtra		2023-05-30		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/GJ-INSACOG-GBRC13489/2023	EPI_ISL_17731932	GISAID	 	XBB.1.16	Partial	29506	Low	2147/0/NA/NA/NA	Homo sapiens	2023-04-29	India / Gujarat / Ahmedabad		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/GJ-INSACOG-GBRC13444/2023	EPI_ISL_17731931	GISAID	 	XBB.1.16	Partial	29508	Low	1200/0/NA/NA/NA	Homo sapiens	2023-04-25	India / Gujarat / Ahmedabad		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/GJ-INSACOG-GBRC13416/2023	EPI_ISL_17731912	GISAID	 	XBB.1.16	Partial	29298	Low	5065/0/NA/NA/NA	Homo sapiens	2023-05-03	India / Gujarat / Ahmedabad		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/GJ-INSACOG-GBRC13304/2023	EPI_ISL_17731934	GISAID	 	XBB.1.16	Partial	29470	Low	3771/0/NA/NA/NA	Homo sapiens	2023-04-25	India / Gujarat / Ahmedabad		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
hCoV-19/India/GJ-INSACOG-GBRC13441/2023	EPI_ISL_17731911	GISAID	 	XBB.1.16	Complete	29640	Low	1154/0/NA/NA/NA	Homo sapiens	2023-04-30	India / Gujarat / Ahmedabad		2023-05-31		2023-06-06 14:47:33	2023-06-06 14:47:33
